customer_id,age,gender,city,registration_date,num_transaction,total_spent,avg_transaction,std_transaction,total_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,days_since_registration,is_churned
297,65,M,Phoenix,2023-03-16 00:00:00,1.0,206.87376463443505,206.87376463443505,0.0,2.0,2023-06-27 20:00:00,2023-06-27 20:00:00,389.0,0.0,493,1
298,29,F,Phoenix,2023-03-16 06:00:00,2.0,142.70918392986124,71.35459196493062,13.686723089073231,5.0,2024-04-27 16:00:00,2024-05-16 04:00:00,66.0,18.0,493,1
299,22,F,New York,2023-03-16 12:00:00,4.0,291.2449387367975,72.81123468419938,50.328191803395605,12.0,2023-12-11 18:00:00,2024-06-05 12:00:00,46.0,176.0,493,0
300,54,F,Houston,2023-03-16 18:00:00,3.0,213.61027499840006,71.20342499946669,32.893014068962785,8.0,2023-08-24 04:00:00,2024-05-08 00:00:00,74.0,257.0,492,1
301,49,F,Phoenix,2023-03-17 00:00:00,4.0,167.47937545933212,41.86984386483303,28.49980069915123,9.0,2023-07-23 12:00:00,2023-12-06 10:00:00,228.0,135.0,492,1
302,26,F,New York,2023-03-17 06:00:00,7.0,877.2423409542433,125.32033442203476,94.72599790452419,20.0,2023-06-08 18:00:00,2024-05-10 22:00:00,71.0,337.0,492,1
303,58,F,Houston,2023-03-17 12:00:00,8.0,763.6572213905315,95.45715267381644,94.96575506501652,25.0,2023-06-05 02:00:00,2024-07-21 02:00:00,0.0,412.0,492,0
304,52,M,Los Angeles,2023-03-17 18:00:00,7.0,859.3939002289976,122.77055717557108,75.70055707714606,20.0,2023-07-22 02:00:00,2024-06-21 02:00:00,30.0,335.0,491,0
305,36,M,New York,2023-03-18 00:00:00,4.0,435.89824169055225,108.97456042263806,34.43386247304542,10.0,2023-06-17 16:00:00,2024-06-11 12:00:00,40.0,359.0,491,0
306,65,F,Chicago,2023-03-18 06:00:00,4.0,378.9854828478231,94.74637071195578,85.87932740257177,8.0,2023-11-08 20:00:00,2024-07-06 22:00:00,14.0,241.0,491,0
307,33,F,New York,2023-03-18 12:00:00,3.0,469.94688537645186,156.64896179215063,54.1013421283799,7.0,2023-06-27 02:00:00,2023-10-06 22:00:00,288.0,101.0,491,1
308,20,M,New York,2023-03-18 18:00:00,4.0,258.4103391907073,64.60258479767683,60.30273621828203,5.0,2023-11-16 00:00:00,2024-03-17 02:00:00,126.0,122.0,490,1
309,37,F,Houston,2023-03-19 00:00:00,3.0,255.71441541175062,85.23813847058354,64.36933822744851,10.0,2023-12-02 20:00:00,2024-07-13 14:00:00,8.0,223.0,490,0
310,41,F,Los Angeles,2023-03-19 06:00:00,4.0,247.47731880117925,61.86932970029481,26.438022339165244,10.0,2023-11-10 14:00:00,2024-07-17 08:00:00,4.0,249.0,490,0
311,50,M,Chicago,2023-03-19 12:00:00,5.0,263.06660083265774,52.61332016653155,31.03739215167279,10.0,2023-08-10 04:00:00,2024-05-03 08:00:00,79.0,267.0,490,1
312,41,F,Phoenix,2023-03-19 18:00:00,1.0,30.148362028727497,30.148362028727497,0.0,3.0,2023-12-22 00:00:00,2023-12-22 00:00:00,212.0,0.0,489,1
313,69,F,Phoenix,2023-03-20 00:00:00,10.0,845.9476924644733,84.59476924644733,61.76253429021329,22.0,2023-06-10 14:00:00,2024-07-20 08:00:00,1.0,405.0,489,0
314,28,F,New York,2023-03-20 06:00:00,10.0,959.6604040249388,95.96604040249387,55.96773589810121,24.0,2023-06-03 06:00:00,2024-05-22 00:00:00,60.0,353.0,489,0
315,66,M,Houston,2023-03-20 12:00:00,6.0,252.11736640061386,42.01956106676898,38.46717341825776,12.0,2023-10-29 14:00:00,2024-07-09 00:00:00,12.0,253.0,489,0
316,25,M,Houston,2023-03-20 18:00:00,3.0,146.87090635319,48.95696878439667,48.77241960062756,7.0,2024-04-21 00:00:00,2024-05-15 06:00:00,67.0,24.0,488,1
317,53,M,Phoenix,2023-03-21 00:00:00,6.0,478.0376259930001,79.67293766550002,38.936513303220465,15.0,2023-11-07 06:00:00,2024-06-09 04:00:00,42.0,214.0,488,0
318,55,F,Chicago,2023-03-21 06:00:00,4.0,357.67168336812347,89.41792084203087,90.21543127786356,11.0,2023-07-31 04:00:00,2024-01-19 16:00:00,183.0,172.0,488,1
319,57,F,Los Angeles,2023-03-21 12:00:00,4.0,577.2289847444557,144.30724618611393,119.7472956902771,10.0,2023-06-02 14:00:00,2024-07-09 04:00:00,12.0,402.0,488,0
320,37,M,Chicago,2023-03-21 18:00:00,3.0,339.6397402639552,113.21324675465173,47.101809380117395,8.0,2023-07-18 12:00:00,2024-06-15 14:00:00,36.0,333.0,487,0
321,52,F,Los Angeles,2023-03-22 00:00:00,4.0,516.378717362255,129.09467934056374,146.16988350795495,9.0,2023-09-13 06:00:00,2024-05-19 12:00:00,63.0,249.0,487,1
322,65,F,Phoenix,2023-03-22 06:00:00,4.0,521.7467128376304,130.4366782094076,58.81929690621024,14.0,2023-09-11 08:00:00,2024-05-18 04:00:00,64.0,249.0,487,1
323,42,F,Los Angeles,2023-03-22 12:00:00,3.0,233.83099174642385,77.94366391547462,1.3202098281052197,10.0,2023-09-02 22:00:00,2024-07-10 16:00:00,10.0,311.0,487,0
324,52,F,Houston,2023-03-22 18:00:00,4.0,548.6178091377844,137.1544522844461,91.10136465458177,13.0,2023-07-22 20:00:00,2024-06-09 06:00:00,42.0,322.0,486,0
325,42,F,New York,2023-03-23 00:00:00,5.0,539.7258404023976,107.94516808047952,56.386458817928414,14.0,2023-07-22 00:00:00,2024-01-02 22:00:00,200.0,164.0,486,1
326,46,M,New York,2023-03-23 06:00:00,5.0,556.2500501510026,111.25001003020051,40.19159996583623,15.0,2023-09-28 20:00:00,2024-06-01 16:00:00,49.0,246.0,486,0
327,35,F,Phoenix,2023-03-23 12:00:00,9.0,1074.1631664795116,119.35146294216796,79.87865370007535,26.0,2023-06-18 22:00:00,2024-07-05 06:00:00,16.0,382.0,486,0
328,63,M,Houston,2023-03-23 18:00:00,3.0,170.42824893343015,56.80941631114339,40.04300307763106,7.0,2024-03-04 22:00:00,2024-06-08 10:00:00,43.0,95.0,485,0
329,35,F,Chicago,2023-03-24 00:00:00,2.0,148.5970051810096,74.2985025905048,80.29161150601817,6.0,2023-09-01 20:00:00,2023-09-27 02:00:00,298.0,25.0,485,1
330,19,M,Houston,2023-03-24 06:00:00,3.0,263.39090318876583,87.79696772958862,63.358392781137404,9.0,2023-12-31 12:00:00,2024-07-01 14:00:00,20.0,183.0,485,0
331,52,F,New York,2023-03-24 12:00:00,8.0,1030.968109734079,128.87101371675988,82.66415218024646,28.0,2023-10-07 04:00:00,2024-05-14 04:00:00,68.0,220.0,485,1
332,33,M,New York,2023-03-24 18:00:00,5.0,628.5089420623648,125.70178841247295,85.25455093830203,13.0,2023-07-23 20:00:00,2024-05-22 02:00:00,60.0,303.0,484,0
333,58,F,Houston,2023-03-25 00:00:00,6.0,445.3981866098083,74.23303110163472,25.171475642560004,13.0,2023-08-02 08:00:00,2024-07-05 04:00:00,16.0,337.0,484,0
334,53,M,Houston,2023-03-25 06:00:00,4.0,371.62043788632434,92.90510947158108,56.74224594566227,9.0,2023-07-19 08:00:00,2024-07-05 02:00:00,16.0,351.0,484,0
335,50,F,New York,2023-03-25 12:00:00,5.0,458.1738844652596,91.63477689305192,101.91510898247435,12.0,2023-12-17 14:00:00,2024-05-06 12:00:00,76.0,140.0,484,1
336,21,M,Chicago,2023-03-25 18:00:00,5.0,223.62908051344817,44.725816102689635,17.178466093723618,15.0,2023-06-01 04:00:00,2024-05-17 18:00:00,64.0,351.0,483,1
337,50,F,Phoenix,2023-03-26 00:00:00,6.0,818.7127351117958,136.45212251863265,89.3261130860082,16.0,2023-09-02 06:00:00,2024-05-25 10:00:00,57.0,266.0,483,0
338,31,M,Phoenix,2023-03-26 06:00:00,6.0,408.2971411673171,68.04952352788618,40.75651796935628,12.0,2023-07-07 22:00:00,2024-03-07 16:00:00,135.0,243.0,483,1
339,38,M,Houston,2023-03-26 12:00:00,6.0,567.6145301326106,94.60242168876844,58.42263824201684,17.0,2023-10-11 14:00:00,2024-07-02 10:00:00,19.0,264.0,483,0
340,65,F,Phoenix,2023-03-26 18:00:00,6.0,1054.2292810591025,175.7048801765171,169.70317522769167,13.0,2023-11-15 22:00:00,2024-07-03 20:00:00,17.0,230.0,482,0
341,37,F,New York,2023-03-27 00:00:00,5.0,563.2557089348084,112.65114178696167,91.29706070575111,14.0,2023-07-30 20:00:00,2024-05-11 16:00:00,70.0,285.0,482,1
342,25,M,New York,2023-03-27 06:00:00,3.0,359.04471704453726,119.68157234817909,48.03843952900792,9.0,2023-06-12 08:00:00,2024-03-13 10:00:00,130.0,275.0,482,1
343,24,F,Houston,2023-03-27 12:00:00,9.0,962.0442789697455,106.89380877441617,58.368186915068065,24.0,2023-07-23 14:00:00,2024-07-19 06:00:00,2.0,361.0,482,0
344,20,M,Houston,2023-03-27 18:00:00,4.0,404.5007043025217,101.12517607563042,78.49261954217972,7.0,2023-06-22 04:00:00,2024-05-31 00:00:00,51.0,343.0,481,0
345,34,M,Houston,2023-03-28 00:00:00,5.0,520.7698370708567,104.15396741417135,78.4543825178079,10.0,2023-11-30 10:00:00,2024-07-07 02:00:00,14.0,219.0,481,0
346,50,M,Chicago,2023-03-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,481,0
347,65,F,Phoenix,2023-03-28 12:00:00,1.0,118.06641278213179,118.06641278213179,0.0,1.0,2023-07-26 18:00:00,2023-07-26 18:00:00,360.0,0.0,481,1
348,29,M,Houston,2023-03-28 18:00:00,6.0,418.88131389899775,69.81355231649962,49.23860630386746,15.0,2023-07-25 18:00:00,2024-07-02 14:00:00,19.0,342.0,480,0
349,68,M,Los Angeles,2023-03-29 00:00:00,5.0,248.8680319962264,49.77360639924528,36.65349220651685,13.0,2023-06-09 00:00:00,2024-07-03 08:00:00,18.0,390.0,480,0
350,39,F,Los Angeles,2023-03-29 06:00:00,4.0,113.64284559727795,28.41071139931949,27.414465163965904,9.0,2023-06-04 02:00:00,2024-04-16 10:00:00,96.0,317.0,480,1
351,39,F,New York,2023-03-29 12:00:00,2.0,154.99806353182504,77.49903176591252,15.328435428548064,8.0,2024-01-27 18:00:00,2024-03-23 10:00:00,120.0,55.0,480,1
352,63,F,Phoenix,2023-03-29 18:00:00,3.0,508.44966354363453,169.48322118121152,102.01826569356504,11.0,2023-10-21 20:00:00,2024-07-19 14:00:00,2.0,271.0,479,0
353,47,F,Houston,2023-03-30 00:00:00,1.0,78.65169198592936,78.65169198592936,0.0,2.0,2023-07-03 20:00:00,2023-07-03 20:00:00,383.0,0.0,479,1
354,55,M,Los Angeles,2023-03-30 06:00:00,7.0,666.6179519755132,95.23113599650188,68.50111246204169,14.0,2023-06-19 12:00:00,2024-01-01 00:00:00,202.0,195.0,479,1
355,55,M,Phoenix,2023-03-30 12:00:00,10.0,839.5194893151613,83.95194893151613,43.59697840896175,28.0,2023-09-09 06:00:00,2024-06-20 08:00:00,31.0,285.0,479,0
356,62,M,New York,2023-03-30 18:00:00,4.0,393.6359664191573,98.40899160478932,94.31604422373255,11.0,2023-06-09 18:00:00,2024-05-23 00:00:00,59.0,348.0,478,0
357,68,M,Chicago,2023-03-31 00:00:00,4.0,294.9017671699061,73.72544179247653,28.93376016508273,12.0,2023-08-10 12:00:00,2024-06-24 10:00:00,27.0,318.0,478,0
358,25,F,Phoenix,2023-03-31 06:00:00,5.0,763.0951663935934,152.6190332787187,71.44444460027863,12.0,2023-09-09 02:00:00,2024-06-14 18:00:00,36.0,279.0,478,0
359,44,M,Phoenix,2023-03-31 12:00:00,3.0,219.60137378069797,73.20045792689932,34.835005181288814,9.0,2023-08-24 08:00:00,2024-06-09 02:00:00,42.0,289.0,478,0
360,44,M,Chicago,2023-03-31 18:00:00,5.0,494.5996828808354,98.91993657616709,98.46278887590837,14.0,2023-08-13 14:00:00,2024-03-30 14:00:00,113.0,230.0,477,1
361,51,F,Phoenix,2023-04-01 00:00:00,4.0,423.9837384755399,105.99593461888497,58.96568814835199,11.0,2023-07-26 22:00:00,2024-05-16 12:00:00,66.0,294.0,477,1
362,38,M,New York,2023-04-01 06:00:00,4.0,324.6506193947234,81.16265484868084,22.16600301824192,9.0,2023-07-28 10:00:00,2023-12-23 18:00:00,210.0,148.0,477,1
363,47,M,New York,2023-04-01 12:00:00,6.0,450.51881304149765,75.08646884024961,50.477747983565116,15.0,2023-07-31 08:00:00,2024-05-17 12:00:00,65.0,291.0,477,1
364,50,M,Chicago,2023-04-01 18:00:00,10.0,1093.7034567454266,109.37034567454266,59.83049263937466,23.0,2023-06-11 04:00:00,2024-06-27 16:00:00,23.0,382.0,476,0
365,45,M,Houston,2023-04-02 00:00:00,3.0,268.30187478291,89.43395826096999,81.54221866616938,8.0,2023-08-22 16:00:00,2024-01-27 12:00:00,176.0,157.0,476,1
366,64,M,Los Angeles,2023-04-02 06:00:00,6.0,474.5935706246397,79.09892843743995,65.63089682971398,14.0,2023-07-01 08:00:00,2024-06-11 16:00:00,39.0,346.0,476,0
367,50,M,Houston,2023-04-02 12:00:00,8.0,759.01631085691,94.87703885711375,52.57604853214541,23.0,2023-11-03 18:00:00,2024-07-12 00:00:00,9.0,251.0,476,0
368,22,F,Phoenix,2023-04-02 18:00:00,5.0,672.0293328464079,134.40586656928159,68.18119055156805,7.0,2023-11-02 10:00:00,2024-07-07 12:00:00,14.0,248.0,475,0
369,65,F,Los Angeles,2023-04-03 00:00:00,7.0,391.75468751906004,55.96495535986572,23.28670947498877,17.0,2023-08-21 04:00:00,2024-07-06 18:00:00,14.0,320.0,475,0
370,36,M,Chicago,2023-04-03 06:00:00,4.0,337.1955299084049,84.29888247710123,79.43794305275482,7.0,2023-09-05 20:00:00,2024-07-12 10:00:00,9.0,310.0,475,0
371,21,M,Chicago,2023-04-03 12:00:00,6.0,747.65992134946,124.60998689157667,92.5505650006144,19.0,2023-06-17 20:00:00,2024-04-14 14:00:00,98.0,301.0,475,1
372,52,F,Los Angeles,2023-04-03 18:00:00,3.0,416.8399822457598,138.9466607485866,75.5186163078711,7.0,2023-07-04 22:00:00,2024-05-26 22:00:00,55.0,327.0,474,0
373,66,M,New York,2023-04-04 00:00:00,1.0,98.77523854537688,98.77523854537688,0.0,4.0,2023-10-06 10:00:00,2023-10-06 10:00:00,289.0,0.0,474,1
374,34,M,Los Angeles,2023-04-04 06:00:00,2.0,222.90464198444687,111.45232099222343,15.849948137792646,6.0,2024-05-16 14:00:00,2024-07-13 22:00:00,7.0,58.0,474,0
375,61,M,Phoenix,2023-04-04 12:00:00,8.0,577.8859610215745,72.23574512769682,30.470178844113615,23.0,2023-07-17 06:00:00,2024-04-23 22:00:00,88.0,281.0,474,1
376,45,F,New York,2023-04-04 18:00:00,8.0,963.1348962735484,120.39186203419355,46.485944597934164,19.0,2023-06-24 02:00:00,2024-06-08 20:00:00,42.0,350.0,473,0
377,47,M,Chicago,2023-04-05 00:00:00,4.0,171.43971635209698,42.859929088024245,14.066749526973336,13.0,2023-07-05 12:00:00,2024-06-19 20:00:00,31.0,350.0,473,0
378,46,F,Los Angeles,2023-04-05 06:00:00,6.0,788.4166686455317,131.4027781075886,87.42933233100509,19.0,2023-08-06 16:00:00,2024-06-27 22:00:00,23.0,326.0,473,0
379,63,M,Houston,2023-04-05 12:00:00,4.0,257.3909497325461,64.34773743313653,43.69479194535979,10.0,2023-06-26 16:00:00,2023-12-09 10:00:00,225.0,165.0,473,1
380,23,F,Houston,2023-04-05 18:00:00,5.0,532.3460393400758,106.46920786801516,68.64497310060463,11.0,2023-07-28 08:00:00,2024-02-13 12:00:00,159.0,200.0,472,1
381,52,F,Phoenix,2023-04-06 00:00:00,6.0,399.1900634497985,66.53167724163309,52.41373909537935,18.0,2023-06-24 20:00:00,2024-06-16 18:00:00,34.0,357.0,472,0
382,58,M,Houston,2023-04-06 06:00:00,5.0,904.1350067906053,180.82700135812107,100.26015475470852,11.0,2023-07-04 08:00:00,2024-04-16 02:00:00,96.0,286.0,472,1
383,54,F,Los Angeles,2023-04-06 12:00:00,7.0,810.2485600719908,115.74979429599868,109.20120381234577,16.0,2023-06-23 14:00:00,2024-06-29 00:00:00,22.0,371.0,472,0
384,41,M,Los Angeles,2023-04-06 18:00:00,8.0,461.9831743683267,57.747896796040834,44.32785586660738,22.0,2023-06-18 02:00:00,2024-05-09 02:00:00,73.0,326.0,471,1
385,46,F,Houston,2023-04-07 00:00:00,3.0,176.07960780657532,58.693202602191775,62.67608061009881,9.0,2023-08-24 14:00:00,2024-04-02 22:00:00,109.0,222.0,471,1
386,66,M,Los Angeles,2023-04-07 06:00:00,4.0,538.5003149487353,134.62507873718383,116.16379300673697,12.0,2023-06-29 08:00:00,2024-05-20 00:00:00,62.0,325.0,471,1
387,63,M,Phoenix,2023-04-07 12:00:00,8.0,726.5261516504428,90.81576895630535,55.888477971411724,25.0,2023-06-29 14:00:00,2024-07-02 08:00:00,19.0,368.0,471,0
388,48,F,New York,2023-04-07 18:00:00,7.0,700.457746109141,100.06539230130586,88.78854430520265,18.0,2023-08-17 16:00:00,2024-05-06 22:00:00,75.0,263.0,470,1
389,52,M,Phoenix,2023-04-08 00:00:00,1.0,48.38864235440004,48.38864235440004,0.0,3.0,2023-12-23 10:00:00,2023-12-23 10:00:00,211.0,0.0,470,1
390,50,M,Phoenix,2023-04-08 06:00:00,9.0,636.0975073637989,70.67750081819987,47.07016293416475,17.0,2023-09-19 08:00:00,2024-06-23 12:00:00,28.0,278.0,470,0
391,69,F,Los Angeles,2023-04-08 12:00:00,5.0,601.4727577480787,120.29455154961575,9.144557153732048,12.0,2023-06-23 06:00:00,2024-06-16 14:00:00,35.0,359.0,470,0
392,38,M,New York,2023-04-08 18:00:00,3.0,176.19507831878238,58.73169277292746,42.93112748436859,7.0,2023-08-16 22:00:00,2024-01-23 06:00:00,180.0,159.0,469,1
393,49,M,Los Angeles,2023-04-09 00:00:00,4.0,652.9409894574429,163.23524736436073,129.7745073610088,14.0,2023-07-12 16:00:00,2024-04-20 22:00:00,91.0,283.0,469,1
394,40,F,Chicago,2023-04-09 06:00:00,1.0,16.888253921092794,16.888253921092794,0.0,2.0,2023-10-11 08:00:00,2023-10-11 08:00:00,284.0,0.0,469,1
395,50,F,Los Angeles,2023-04-09 12:00:00,4.0,480.783696729642,120.1959241824105,61.727946497192555,5.0,2023-07-05 14:00:00,2024-01-18 16:00:00,184.0,197.0,469,1
396,20,M,Los Angeles,2023-04-09 18:00:00,3.0,219.56232728745323,73.18744242915108,52.858251742864454,5.0,2024-01-19 06:00:00,2024-07-03 00:00:00,18.0,165.0,468,0
397,35,M,Los Angeles,2023-04-10 00:00:00,2.0,232.75549449345118,116.37774724672559,83.90581938325043,6.0,2023-08-01 20:00:00,2023-09-26 14:00:00,299.0,55.0,468,1
398,42,F,New York,2023-04-10 06:00:00,3.0,91.05757128411071,30.352523761370236,17.60947142133097,7.0,2023-07-17 16:00:00,2024-04-11 16:00:00,100.0,269.0,468,1
399,59,F,Los Angeles,2023-04-10 12:00:00,6.0,638.2581875182264,106.37636458637105,67.8763778363297,20.0,2023-06-06 04:00:00,2024-04-09 00:00:00,103.0,307.0,468,1
400,48,M,New York,2023-04-10 18:00:00,6.0,669.8476040081802,111.64126733469669,63.421036570787635,14.0,2023-06-06 22:00:00,2024-05-24 06:00:00,58.0,352.0,467,0
401,20,F,Houston,2023-04-11 00:00:00,9.0,1265.8612178361802,140.65124642624224,83.50157789933152,18.0,2023-06-05 14:00:00,2024-05-26 04:00:00,56.0,355.0,467,0
402,57,M,Chicago,2023-04-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,467,0
403,63,M,New York,2023-04-11 12:00:00,4.0,603.3316248191722,150.83290620479306,47.51494687978899,14.0,2023-09-13 20:00:00,2023-12-02 08:00:00,232.0,79.0,467,1
404,41,M,Houston,2023-04-11 18:00:00,5.0,470.9898305166266,94.19796610332533,54.79687356002845,11.0,2023-07-30 10:00:00,2024-02-06 18:00:00,165.0,191.0,466,1
405,67,M,New York,2023-04-12 00:00:00,5.0,306.26468733224044,61.25293746644809,36.620149033177775,11.0,2023-11-01 08:00:00,2024-06-25 14:00:00,26.0,237.0,466,0
406,49,M,New York,2023-04-12 06:00:00,6.0,774.3914885425877,129.06524809043128,94.94017919195865,17.0,2023-06-02 20:00:00,2024-03-03 04:00:00,140.0,274.0,466,1
407,64,F,Chicago,2023-04-12 12:00:00,5.0,576.7549342655549,115.35098685311098,99.74260636262193,14.0,2023-07-13 14:00:00,2024-04-07 00:00:00,105.0,268.0,466,1
408,39,F,Phoenix,2023-04-12 18:00:00,5.0,248.6551619763258,49.73103239526516,47.93453610337491,14.0,2023-06-12 00:00:00,2024-07-05 20:00:00,15.0,389.0,465,0
409,40,F,Phoenix,2023-04-13 00:00:00,4.0,365.95171210866346,91.48792802716586,76.18283592376358,5.0,2023-10-02 18:00:00,2024-05-29 10:00:00,53.0,239.0,465,0
410,19,F,New York,2023-04-13 06:00:00,3.0,187.72141323914872,62.57380441304957,59.69475092238565,8.0,2024-05-11 22:00:00,2024-07-16 10:00:00,5.0,65.0,465,0
411,44,M,Los Angeles,2023-04-13 12:00:00,2.0,192.8606809938927,96.43034049694634,89.66478356840608,5.0,2023-11-09 08:00:00,2024-06-07 00:00:00,44.0,210.0,465,0
412,59,M,Houston,2023-04-13 18:00:00,8.0,637.0414347212871,79.6301793401609,51.07772967213866,23.0,2023-08-06 04:00:00,2024-06-30 02:00:00,21.0,328.0,464,0
413,19,M,Los Angeles,2023-04-14 00:00:00,3.0,252.9065931100381,84.30219770334604,37.51784743707414,9.0,2023-12-04 10:00:00,2024-06-20 04:00:00,31.0,198.0,464,0
414,43,M,Los Angeles,2023-04-14 06:00:00,8.0,1069.2588276829053,133.65735346036317,68.69249751736578,17.0,2023-06-12 06:00:00,2024-06-14 02:00:00,37.0,367.0,464,0
415,34,F,New York,2023-04-14 12:00:00,3.0,263.3347173686344,87.77823912287813,94.44400818643476,7.0,2024-01-29 10:00:00,2024-05-09 12:00:00,73.0,101.0,464,1
416,57,M,New York,2023-04-14 18:00:00,6.0,383.1303632927293,63.855060548788224,48.38473673973344,19.0,2023-08-23 10:00:00,2024-06-30 22:00:00,20.0,312.0,463,0
417,50,M,New York,2023-04-15 00:00:00,3.0,267.2783886964995,89.0927962321665,51.10767952085358,9.0,2023-07-07 06:00:00,2024-03-09 14:00:00,134.0,246.0,463,1
418,26,F,New York,2023-04-15 06:00:00,1.0,39.61791271512593,39.61791271512593,0.0,2.0,2023-11-15 06:00:00,2023-11-15 06:00:00,249.0,0.0,463,1
419,60,F,Phoenix,2023-04-15 12:00:00,7.0,457.1519122563444,65.30741603662064,34.73293183423665,19.0,2023-08-09 22:00:00,2024-07-17 16:00:00,3.0,342.0,463,0
420,65,F,New York,2023-04-15 18:00:00,8.0,618.6131413111142,77.32664266388927,49.466440842690346,19.0,2023-08-05 18:00:00,2024-07-07 18:00:00,13.0,337.0,462,0
421,56,F,Phoenix,2023-04-16 00:00:00,9.0,1150.9795568821874,127.88661743135415,88.83336738102734,18.0,2023-08-15 00:00:00,2024-06-27 10:00:00,24.0,317.0,462,0
422,46,M,Phoenix,2023-04-16 06:00:00,5.0,296.51078647433275,59.30215729486655,49.40596033031371,17.0,2023-10-14 16:00:00,2024-06-27 08:00:00,24.0,256.0,462,0
423,59,M,New York,2023-04-16 12:00:00,5.0,640.9936635867812,128.19873271735622,58.41396175059433,8.0,2023-06-19 22:00:00,2024-06-25 08:00:00,26.0,371.0,462,0
424,43,F,Chicago,2023-04-16 18:00:00,7.0,598.4691798707097,85.4955971243871,84.31147124108486,19.0,2023-07-15 06:00:00,2024-05-18 08:00:00,64.0,308.0,461,1
425,52,M,Houston,2023-04-17 00:00:00,6.0,669.736676811458,111.62277946857633,77.5142828454993,15.0,2023-06-18 08:00:00,2024-07-05 16:00:00,15.0,383.0,461,0
426,67,M,Los Angeles,2023-04-17 06:00:00,6.0,288.6303398918292,48.1050566486382,24.440307985438636,19.0,2023-06-08 14:00:00,2024-06-29 04:00:00,22.0,386.0,461,0
427,42,M,Phoenix,2023-04-17 12:00:00,7.0,380.46260075114395,54.35180010730628,41.026033695114954,17.0,2023-06-26 20:00:00,2024-07-08 06:00:00,13.0,377.0,461,0
428,41,F,Houston,2023-04-17 18:00:00,6.0,568.121672968677,94.6869454947795,50.53178509492234,15.0,2023-09-20 14:00:00,2024-07-14 02:00:00,7.0,297.0,460,0
429,30,M,Chicago,2023-04-18 00:00:00,8.0,486.6069786589894,60.82587233237368,63.812694305949954,18.0,2023-08-12 00:00:00,2024-07-11 10:00:00,10.0,334.0,460,0
430,24,F,Los Angeles,2023-04-18 06:00:00,2.0,184.50406569610232,92.25203284805116,32.05814692001703,6.0,2023-08-18 22:00:00,2024-02-06 12:00:00,166.0,171.0,460,1
431,53,M,Los Angeles,2023-04-18 12:00:00,6.0,499.0687820891773,83.17813034819622,29.7074894234363,15.0,2023-07-23 16:00:00,2024-05-02 12:00:00,80.0,283.0,460,1
432,62,M,Phoenix,2023-04-18 18:00:00,6.0,724.2768595121004,120.71280991868339,122.48502092156305,18.0,2023-06-03 20:00:00,2024-07-21 14:00:00,0.0,413.0,459,0
433,37,M,New York,2023-04-19 00:00:00,5.0,536.0215993406857,107.20431986813715,41.44011344503896,13.0,2023-11-05 00:00:00,2024-06-30 12:00:00,21.0,238.0,459,0
434,18,F,Chicago,2023-04-19 06:00:00,6.0,633.3769528195025,105.56282546991709,65.59707625470607,12.0,2023-07-05 02:00:00,2024-03-23 12:00:00,120.0,262.0,459,1
435,25,M,Phoenix,2023-04-19 12:00:00,6.0,272.7056635104298,45.45094391840497,30.773844068843484,14.0,2023-06-21 18:00:00,2024-07-21 06:00:00,0.0,395.0,459,0
436,63,F,Chicago,2023-04-19 18:00:00,4.0,551.044337325717,137.76108433142926,59.96753520388793,13.0,2023-06-26 10:00:00,2024-05-02 16:00:00,79.0,311.0,458,1
437,33,F,New York,2023-04-20 00:00:00,4.0,553.0654466133338,138.26636165333346,89.93214616543217,9.0,2023-07-17 22:00:00,2024-06-01 02:00:00,50.0,319.0,458,0
438,31,F,New York,2023-04-20 06:00:00,8.0,726.2673484615603,90.78341855769504,85.28064400820071,12.0,2023-07-23 22:00:00,2024-06-12 00:00:00,39.0,324.0,458,0
439,29,M,Phoenix,2023-04-20 12:00:00,9.0,480.2660624407607,53.36289582675119,38.29940753729672,25.0,2023-12-01 08:00:00,2024-07-18 04:00:00,3.0,229.0,458,0
440,68,M,New York,2023-04-20 18:00:00,5.0,860.1288503281677,172.02577006563354,84.85734342175951,15.0,2023-08-14 14:00:00,2024-07-14 20:00:00,6.0,335.0,457,0
441,40,M,Houston,2023-04-21 00:00:00,9.0,572.7849780124121,63.64277533471246,48.85456615639635,24.0,2023-06-14 14:00:00,2024-07-09 06:00:00,12.0,390.0,457,0
442,32,M,Los Angeles,2023-04-21 06:00:00,4.0,299.137901728889,74.78447543222225,114.24099182002789,9.0,2023-07-11 06:00:00,2024-06-23 02:00:00,28.0,347.0,457,0
443,45,F,Phoenix,2023-04-21 12:00:00,9.0,1049.0216194716431,116.55795771907145,86.08568255534843,19.0,2023-07-13 16:00:00,2024-07-01 12:00:00,20.0,353.0,457,0
444,51,F,Chicago,2023-04-21 18:00:00,6.0,509.69020822958396,84.948368038264,71.13920899755553,11.0,2023-08-15 18:00:00,2024-07-17 18:00:00,3.0,337.0,456,0
445,19,F,Houston,2023-04-22 00:00:00,7.0,605.1566330942674,86.45094758489533,73.53509870806622,14.0,2023-06-18 06:00:00,2024-04-05 16:00:00,106.0,292.0,456,1
